0,0,0,1
0,0,0,2
0,0,0,3
0,0,0,4
0,0,0,5
0,0,0,6
0,0,0,7
0,0,0,8
0,0,0,9
0,0,0,10
0,0,0,11
0,0,0,12
0,0,0,13
0,0,0,14
0,0,0,15
0,0,0,16
0,0,0,17
0,0,0,18
0,0,0,19
0,0,0,20
0,0,0,21
0,0,0,22
0,0,1,22
0,0,2,22
0,0,3,22
0,0,4,22
0,0,5,22
0,0,6,22
0,0,7,22
1,0,7,22
2,0,7,22
3,0,7,22
4,0,7,22
5,0,7,22
6,0,7,22
7,0,7,22
8,0,7,22
9,0,7,22
10,0,7,22
11,0,7,22
12,0,7,22
13,0,7,22
14,0,7,22
15,0,7,22
16,0,7,22
17,0,7,22
18,0,7,22
19,0,7,22
20,0,7,22
21,0,7,22
22,0,7,22
23,0,7,22
24,0,7,22
25,0,7,22
26,0,7,22
27,0,7,22
28,0,7,22
29,0,7,22
30,0,7,22
31,0,7,22
32,0,7,22
33,0,7,22
34,0,7,22
35,0,7,22
36,0,7,22
37,0,7,22
38,0,7,22
39,0,7,22
40,0,7,22
41,0,7,22
42,0,7,22
43,0,7,22
44,0,7,22
45,0,7,22
46,0,7,22
47,0,7,22
48,0,7,22
49,0,7,22
50,0,7,22
51,0,7,22
52,0,7,22
53,0,7,22
54,0,7,22
55,0,7,22
56,0,7,22
57,0,7,22
58,0,7,22
59,0,7,22
60,0,7,22
61,0,7,22
62,0,7,22
63,0,7,22
64,0,7,22
65,0,7,22
66,0,7,22
67,0,7,22
68,0,7,22
69,0,7,22
70,0,7,22
71,0,7,22
72,0,7,22
73,0,7,22
74,0,7,22
75,0,7,22
76,0,7,22
77,0,7,22
78,0,7,22
79,0,7,22
80,0,7,22
81,0,7,22
82,0,7,22
83,0,7,22
84,0,7,22
85,0,7,22
86,0,7,22
87,0,7,22
88,0,7,22
89,0,7,22
90,0,7,22
91,0,7,22
92,0,7,22
93,0,7,22
94,0,7,22
95,0,7,22
96,0,7,22
97,0,7,22
98,0,7,22
99,0,7,22
100,0,7,22
101,0,7,22
102,0,7,22
103,0,7,22
104,0,7,22
105,0,7,22
106,0,7,22
107,0,7,22
108,0,7,22
109,0,7,22
110,0,7,22
111,0,7,22
112,0,7,22
113,0,7,22
114,0,7,22
115,0,7,22
116,0,7,22
117,0,7,22
118,0,7,22
119,0,7,22
120,0,7,22
121,0,7,22
122,0,7,22
123,0,7,22
124,0,7,22
125,0,7,22
126,0,7,22
127,0,7,22
128,0,7,22
129,0,7,22
130,0,7,22
131,0,7,22
132,0,7,22
133,0,7,22
134,0,7,22
135,0,7,22
136,0,7,22
137,0,7,22
138,0,7,22
139,0,7,22
140,0,7,22
141,0,7,22
142,0,7,22
143,0,7,22
144,0,7,22
145,0,7,22
146,0,7,22
147,0,7,22
148,0,7,22
149,0,7,22
150,0,7,22
151,0,7,22
152,0,7,22
153,0,7,22
154,0,7,22
155,0,7,22
156,0,7,22
157,0,7,22
158,0,7,22
159,0,7,22
160,0,7,22
161,0,7,22
162,0,7,22
163,0,7,22
164,0,7,22
165,0,7,22
166,0,7,22
167,0,7,22
168,0,7,22
169,0,7,22
170,0,7,22
171,0,7,22
172,0,7,22
173,0,7,22
174,0,7,22
175,0,7,22
176,0,7,22
177,0,7,22
178,0,7,22
179,0,7,22
180,0,7,22
181,0,7,22
182,0,7,22
183,0,7,22
